"id","varname","month","coef","significant","ci_lower","ci_upper","tree.uniqueID"
20,"tmean_C","MAY",-0.216722137790511,TRUE,-0.444986993906361,-0.0203791958492183,"12ac2_12"
21,"tmean_C","JUN",-0.212175517245662,FALSE,-0.418909688911375,0.0274127940200666,"12ac2_12"
22,"tmean_C","JUL",-0.23745241692933,FALSE,-0.536475618259665,-0.0562158381711377,"12ac2_12"
23,"tmean_C","AUG",-0.0351071384144945,FALSE,-0.253363940503642,0.2850325277842,"12ac2_12"
24,"tmean_C","SEP",-0.198914592597359,TRUE,-0.353810049260896,-0.0260894821913172,"12ac2_12"
1,"spei1","Oct",0.0701038068100931,FALSE,-0.216991839394528,0.337169487714304,"12pj1_1"
2,"spei1","Nov",0.184860227496813,FALSE,-0.0225984233719127,0.388970903457969,"12pj1_1"
3,"spei1","Dec",0.116103109933913,FALSE,-0.122573301444739,0.295770267815233,"12pj1_1"
4,"spei1","JAN",0.261115618534681,TRUE,0.0126289238258838,0.455800977082467,"12pj1_1"
5,"spei1","FEB",0.199250261021522,FALSE,-0.0626844217006868,0.410547145976332,"12pj1_1"
6,"spei1","MAR",0.267709809994274,TRUE,0.0927030054212323,0.435250921803621,"12pj1_1"
7,"spei1","APR",0.138258009983387,FALSE,-0.067880627944363,0.310871754165769,"12pj1_1"
8,"spei1","MAY",0.185583522255243,FALSE,-0.0672656176096291,0.405474477365097,"12pj1_1"
9,"spei1","JUN",0.244537682789463,TRUE,0.0267270212502936,0.415859777262505,"12pj1_1"
10,"spei1","JUL",0.349885762962579,TRUE,0.129496773921282,0.515734740561664,"12pj1_1"
11,"spei1","AUG",0.0963183387947777,FALSE,-0.13800514814452,0.317164423355442,"12pj1_1"
12,"spei1","SEP",-0.332692994653999,TRUE,-0.517442208669257,-0.147097488789332,"12pj1_1"
13,"tmean_C","Oct",0.0461261589274557,FALSE,-0.223078377047836,0.345081337616558,"12pj1_1"
14,"tmean_C","Nov",-0.116055317115053,FALSE,-0.333823443767957,0.107903602988244,"12pj1_1"
15,"tmean_C","Dec",-0.00866760741463627,FALSE,-0.21586541656547,0.210399920161493,"12pj1_1"
16,"tmean_C","JAN",0.144442102349815,FALSE,-0.15313430622454,0.406788280699669,"12pj1_1"
17,"tmean_C","FEB",0.00913486635665415,FALSE,-0.204248455046102,0.231504752220026,"12pj1_1"
18,"tmean_C","MAR",-0.135594803608249,FALSE,-0.309500048652157,0.0821338042179931,"12pj1_1"
19,"tmean_C","APR",-0.202400940102497,FALSE,-0.365290374514846,0.000791004129867752,"12pj1_1"
20,"tmean_C","MAY",-0.0923288473851965,FALSE,-0.334128061751022,0.155030250157047,"12pj1_1"
21,"tmean_C","JUN",-0.244938795945447,TRUE,-0.420639131017959,-0.0500878309739566,"12pj1_1"
22,"tmean_C","JUL",-0.142998485263927,FALSE,-0.365786104871877,0.0906203199193912,"12pj1_1"
23,"tmean_C","AUG",-0.0636785761994781,FALSE,-0.293044413617416,0.203554723491423,"12pj1_1"
24,"tmean_C","SEP",0.225247754277684,TRUE,0.0272146442921722,0.44744089113038,"12pj1_1"
1,"spei1","Oct",0.104496525915407,FALSE,-0.147342376444196,0.342392392106573,"12pj1_2"
2,"spei1","Nov",0.0992238864237892,FALSE,-0.145468857099082,0.314729079810107,"12pj1_2"
3,"spei1","Dec",0.154505166841362,FALSE,-0.0763718914178577,0.368008082925398,"12pj1_2"
4,"spei1","JAN",0.419582785270686,TRUE,0.218880067748798,0.583657317976899,"12pj1_2"
5,"spei1","FEB",0.326523894323099,TRUE,0.0430883439202534,0.554111573612962,"12pj1_2"
6,"spei1","MAR",0.233893522018597,TRUE,0.0383898406631996,0.383588648801141,"12pj1_2"
7,"spei1","APR",0.223852244958218,FALSE,-0.00291547992101371,0.411487929058458,"12pj1_2"
8,"spei1","MAY",0.28226035082555,TRUE,0.0487217782102979,0.506962292903127,"12pj1_2"
9,"spei1","JUN",0.343245915852785,TRUE,0.118250356374255,0.544922327883195,"12pj1_2"
10,"spei1","JUL",0.307713349216903,TRUE,0.0379286110895567,0.504483427308172,"12pj1_2"
11,"spei1","AUG",0.0799701244241973,FALSE,-0.220053850732013,0.352086036073096,"12pj1_2"
12,"spei1","SEP",-0.136220635905771,FALSE,-0.288689897219508,0.0247312462012261,"12pj1_2"
13,"tmean_C","Oct",0.043420152996546,FALSE,-0.190475840772216,0.27097271491479,"12pj1_2"
14,"tmean_C","Nov",-0.0833603733019025,FALSE,-0.313628124804653,0.161175485309606,"12pj1_2"
15,"tmean_C","Dec",0.106348969345234,FALSE,-0.144469596022573,0.309532851037992,"12pj1_2"
16,"tmean_C","JAN",0.0319584010059061,FALSE,-0.219522267978657,0.261905345286407,"12pj1_2"
17,"tmean_C","FEB",-0.0690722137511009,FALSE,-0.31165469503526,0.181272606226396,"12pj1_2"
18,"tmean_C","MAR",-0.224017616392237,TRUE,-0.388747295406345,-0.0302454666180996,"12pj1_2"
19,"tmean_C","APR",-0.216241259111764,FALSE,-0.410692917591586,0.00501377917528267,"12pj1_2"
20,"tmean_C","MAY",-0.179847795606311,FALSE,-0.463432603585821,0.0992874640622734,"12pj1_2"
21,"tmean_C","JUN",-0.331005689332753,TRUE,-0.514335282972417,-0.119786689144281,"12pj1_2"
22,"tmean_C","JUL",-0.257048726580472,FALSE,-0.513377962310333,0.0452950660221419,"12pj1_2"
23,"tmean_C","AUG",-0.031649910501268,FALSE,-0.294416523273521,0.21866294354173,"12pj1_2"
24,"tmean_C","SEP",0.184545677463992,FALSE,-0.0211152214004268,0.34844508778486,"12pj1_2"
1,"spei1","Oct",0.0691002125297845,FALSE,-0.21815482458598,0.357164604994186,"12pl1_1"
2,"spei1","Nov",-0.11378897846403,FALSE,-0.368033891871136,0.153674889316752,"12pl1_1"
3,"spei1","Dec",-0.0077302748672653,FALSE,-0.255734858349153,0.213387707431308,"12pl1_1"
4,"spei1","JAN",0.234819809556617,FALSE,-0.0297836338374126,0.463298385896781,"12pl1_1"
5,"spei1","FEB",0.199164417924056,FALSE,-0.0228127369048027,0.402022108062613,"12pl1_1"
6,"spei1","MAR",0.108128158488498,FALSE,-0.177452814093729,0.353705427945532,"12pl1_1"
7,"spei1","APR",0.127498794814353,FALSE,-0.147198249939961,0.372529641825455,"12pl1_1"
8,"spei1","MAY",0.16977760903576,FALSE,-0.102482877964956,0.377123989592955,"12pl1_1"
9,"spei1","JUN",-0.0190426841704011,FALSE,-0.329590000993453,0.252841598129163,"12pl1_1"
10,"spei1","JUL",0.0997871726588058,FALSE,-0.149457611413919,0.335157808213801,"12pl1_1"
11,"spei1","AUG",0.200896082746887,FALSE,-0.12571550835981,0.49053520902522,"12pl1_1"
12,"spei1","SEP",-0.175587727905744,FALSE,-0.395705227210976,0.112090513522094,"12pl1_1"
13,"tmean_C","Oct",-0.0375658261880343,FALSE,-0.306970242922128,0.241046424360739,"12pl1_1"
14,"tmean_C","Nov",0.158142551851166,FALSE,-0.111855830650393,0.39307873508908,"12pl1_1"
15,"tmean_C","Dec",-0.0767658324847127,FALSE,-0.307476467322486,0.157279459559794,"12pl1_1"
16,"tmean_C","JAN",0.0427649248348532,FALSE,-0.250213594323276,0.321130329212811,"12pl1_1"
17,"tmean_C","FEB",0.00903905736817489,FALSE,-0.198339650045447,0.242541554684017,"12pl1_1"
18,"tmean_C","MAR",-0.131592893206676,FALSE,-0.339804938790927,0.100307052632983,"12pl1_1"
19,"tmean_C","APR",-0.0456234177290815,FALSE,-0.258332367853127,0.221483957519762,"12pl1_1"
20,"tmean_C","MAY",-0.0113000950985464,FALSE,-0.233582045903603,0.249633639849929,"12pl1_1"
21,"tmean_C","JUN",0.0117270148396123,FALSE,-0.254188147297378,0.331461147681474,"12pl1_1"
22,"tmean_C","JUL",0.0243604793275407,FALSE,-0.274155770080611,0.319636625811294,"12pl1_1"
23,"tmean_C","AUG",-0.0847874797471791,FALSE,-0.345285984212378,0.156240528168879,"12pl1_1"
24,"tmean_C","SEP",0.0971123441368001,FALSE,-0.101644641677027,0.304278789000004,"12pl1_1"
1,"spei1","Oct",0.474050217880813,TRUE,0.210852286999729,0.669643838346606,"12pl1_2"
2,"spei1","Nov",0.368348174897193,TRUE,0.0606515085383383,0.580460093001121,"12pl1_2"
3,"spei1","Dec",0.304959822139746,TRUE,0.0251954807862422,0.528567048390019,"12pl1_2"
4,"spei1","JAN",0.390635167661633,TRUE,0.030980605439175,0.633150632076188,"12pl1_2"
5,"spei1","FEB",0.380174495400736,TRUE,0.101239368364592,0.584319628087319,"12pl1_2"
6,"spei1","MAR",0.376304688608366,TRUE,0.0683828035510451,0.605425916988179,"12pl1_2"
7,"spei1","APR",0.295284992774338,TRUE,0.044315213772241,0.543980930117883,"12pl1_2"
8,"spei1","MAY",0.557952955320037,TRUE,0.395696559397065,0.698972582590492,"12pl1_2"
9,"spei1","JUN",0.431153674115939,TRUE,0.15115382976307,0.629704756610388,"12pl1_2"
10,"spei1","JUL",0.388532838193201,TRUE,0.0904593675072001,0.622060233283837,"12pl1_2"
11,"spei1","AUG",0.1874002684387,FALSE,-0.146265288414497,0.465144020932515,"12pl1_2"
12,"spei1","SEP",-0.227128173462511,FALSE,-0.458547749674048,0.0244519063167211,"12pl1_2"
13,"tmean_C","Oct",-0.385029438296618,TRUE,-0.624062793636217,-0.114825187263095,"12pl1_2"
14,"tmean_C","Nov",-0.378131478328934,TRUE,-0.578456706853984,-0.118499253275353,"12pl1_2"
15,"tmean_C","Dec",-0.166501035615791,FALSE,-0.456527670873625,0.125058062645434,"12pl1_2"
16,"tmean_C","JAN",0.157954528023954,FALSE,-0.192779597703418,0.410667637531421,"12pl1_2"
17,"tmean_C","FEB",-0.074963391846179,FALSE,-0.400988621930087,0.209638434337522,"12pl1_2"
18,"tmean_C","MAR",-0.235759963983731,FALSE,-0.462295414470673,0.0241740340218556,"12pl1_2"
19,"tmean_C","APR",-0.418796866339199,TRUE,-0.596554647264821,-0.205229670742992,"12pl1_2"
20,"tmean_C","MAY",-0.468003233311008,TRUE,-0.660471065731263,-0.26635388500561,"12pl1_2"
21,"tmean_C","JUN",-0.331193530782479,TRUE,-0.581484837457648,-0.0612660465461518,"12pl1_2"
22,"tmean_C","JUL",-0.388251735182725,TRUE,-0.623889872940513,-0.101401503463022,"12pl1_2"
23,"tmean_C","AUG",-0.169131409032887,FALSE,-0.447308400127703,0.158817524662732,"12pl1_2"
24,"tmean_C","SEP",0.0175728148999615,FALSE,-0.202341050718207,0.272609038575215,"12pl1_2"
1,"spei1","Oct",0.219894800259838,FALSE,-0.0386081920297198,0.457805243653058,"12pl1_3"
2,"spei1","Nov",0.11765990934209,FALSE,-0.10847452523145,0.320537979833977,"12pl1_3"
3,"spei1","Dec",0.211158487951616,TRUE,0.0145140307130277,0.381133450447998,"12pl1_3"
4,"spei1","JAN",0.462576442988937,TRUE,0.225482469082312,0.644899395714139,"12pl1_3"
5,"spei1","FEB",0.317976991648722,TRUE,0.0521912914501078,0.519562347425361,"12pl1_3"
6,"spei1","MAR",0.407235962412737,TRUE,0.163018473616416,0.58657685247161,"12pl1_3"
7,"spei1","APR",0.293805534874184,TRUE,0.0851488755065201,0.46120180214745,"12pl1_3"
8,"spei1","MAY",0.472086329828396,TRUE,0.259542454147826,0.6269531556383,"12pl1_3"
9,"spei1","JUN",0.4173026419426,TRUE,0.137986644034998,0.61456824365621,"12pl1_3"
10,"spei1","JUL",0.366201102700224,TRUE,0.0974968737912746,0.5717056545439,"12pl1_3"
11,"spei1","AUG",0.0214746132424162,FALSE,-0.279066134876233,0.302306209793695,"12pl1_3"
12,"spei1","SEP",-0.0479289828067805,FALSE,-0.184455449033368,0.105540779190544,"12pl1_3"
13,"tmean_C","Oct",-0.0975924544415215,FALSE,-0.371056183245111,0.163829634952829,"12pl1_3"
14,"tmean_C","Nov",-0.196341374596047,FALSE,-0.378968641126262,0.00763006673642894,"12pl1_3"
15,"tmean_C","Dec",0.0135388710335154,FALSE,-0.179121161398873,0.19361413619198,"12pl1_3"
16,"tmean_C","JAN",0.0669844256846355,FALSE,-0.184825066763295,0.283111606191956,"12pl1_3"
17,"tmean_C","FEB",0.011704195680865,FALSE,-0.245903096799453,0.280767070693048,"12pl1_3"
18,"tmean_C","MAR",-0.225510160652995,FALSE,-0.438730943500798,0.0302676554780959,"12pl1_3"
19,"tmean_C","APR",-0.263125550308423,TRUE,-0.435132846402809,-0.028653261013008,"12pl1_3"
20,"tmean_C","MAY",-0.314988436665901,TRUE,-0.522474660863046,-0.0443875553158491,"12pl1_3"
21,"tmean_C","JUN",-0.376828850928707,TRUE,-0.598944248534868,-0.0906892912906885,"12pl1_3"
22,"tmean_C","JUL",-0.350260887667349,TRUE,-0.540729923896898,-0.162787634854987,"12pl1_3"
23,"tmean_C","AUG",0.00747311679271337,FALSE,-0.287789032778403,0.291305850119833,"12pl1_3"
24,"tmean_C","SEP",0.0525634487277841,FALSE,-0.138139166570313,0.275804801128681,"12pl1_3"
1,"spei1","Oct",0.0485715120387561,FALSE,-0.270696968994746,0.384221461425287,"12pl2_1"
2,"spei1","Nov",0.0572946941203048,FALSE,-0.1965554480531,0.321439496542497,"12pl2_1"
3,"spei1","Dec",-0.143393410613879,FALSE,-0.427559009693982,0.124741020880942,"12pl2_1"
4,"spei1","JAN",0.0666247128008047,FALSE,-0.213322501390098,0.38158298864092,"12pl2_1"
5,"spei1","FEB",0.0900584874449839,FALSE,-0.229836959305708,0.39291400114764,"12pl2_1"
6,"spei1","MAR",0.234916178799527,FALSE,-0.0853458858491259,0.51814375986594,"12pl2_1"
7,"spei1","APR",0.146379767639735,FALSE,-0.1043722560514,0.421206794553987,"12pl2_1"
8,"spei1","MAY",0.41834608705303,TRUE,0.181092893907111,0.600349630391253,"12pl2_1"
9,"spei1","JUN",-0.105471878268642,FALSE,-0.373500041002625,0.171411832157006,"12pl2_1"
10,"spei1","JUL",0.340967417955916,FALSE,-0.0732032046309185,0.659431489077896,"12pl2_1"
11,"spei1","AUG",-0.116643830484496,FALSE,-0.421443362638983,0.202668739552621,"12pl2_1"
12,"spei1","SEP",-0.0665813540705509,FALSE,-0.399534040799459,0.228880954476792,"12pl2_1"
13,"tmean_C","Oct",-0.122621234764031,FALSE,-0.513698956812895,0.227594692662348,"12pl2_1"
14,"tmean_C","Nov",-0.0660440186737861,FALSE,-0.343596349034782,0.181137511020051,"12pl2_1"
15,"tmean_C","Dec",0.0461876876213397,FALSE,-0.2461366702532,0.29845162825018,"12pl2_1"
16,"tmean_C","JAN",0.160543842965183,FALSE,-0.183552485504706,0.444524987645603,"12pl2_1"
17,"tmean_C","FEB",0.20995292354289,FALSE,-0.186460948565651,0.535420946270423,"12pl2_1"
18,"tmean_C","MAR",-0.100059343282234,FALSE,-0.428042873775335,0.245703403999093,"12pl2_1"
19,"tmean_C","APR",-0.106802737335815,FALSE,-0.432117138005444,0.199948680373389,"12pl2_1"
20,"tmean_C","MAY",-0.344143213360873,TRUE,-0.554855328036929,-0.0724225658920355,"12pl2_1"
21,"tmean_C","JUN",0.172263865684486,FALSE,-0.119852752009485,0.418921386196747,"12pl2_1"
22,"tmean_C","JUL",-0.188783115920796,FALSE,-0.488001613679519,0.168855509235322,"12pl2_1"
23,"tmean_C","AUG",0.233056016205414,FALSE,-0.0526706237335491,0.476603398473727,"12pl2_1"
24,"tmean_C","SEP",-0.0503611918335383,FALSE,-0.437290454083202,0.33296798258256,"12pl2_1"
1,"spei1","Oct",0.136958196971328,FALSE,-0.0526077833412778,0.27901133198071,"12pl2_2"
2,"spei1","Nov",0.129870748106606,FALSE,-0.0241194775044628,0.282923500951191,"12pl2_2"
3,"spei1","Dec",0.276283945808555,TRUE,0.110085767369653,0.420104582855411,"12pl2_2"
4,"spei1","JAN",0.227691110044746,TRUE,0.0329974115964376,0.392474590346718,"12pl2_2"
5,"spei1","FEB",0.146561385461694,FALSE,-0.052113005917886,0.330547949024342,"12pl2_2"
6,"spei1","MAR",0.280131335607497,TRUE,0.123522762865213,0.406898339318,"12pl2_2"
7,"spei1","APR",0.254834949771742,TRUE,0.098719627807397,0.37973742875125,"12pl2_2"
8,"spei1","MAY",0.304564356802122,TRUE,0.117236614004795,0.461429698928739,"12pl2_2"
9,"spei1","JUN",0.195976101767654,FALSE,-0.0773378126033138,0.405219284347864,"12pl2_2"
10,"spei1","JUL",0.310055340466639,TRUE,0.112480801992361,0.443022265009292,"12pl2_2"
11,"spei1","AUG",0.115605363004493,FALSE,-0.157014946166612,0.351262379920919,"12pl2_2"
12,"spei1","SEP",-0.135232489892494,FALSE,-0.256752288129944,0.0112292561642066,"12pl2_2"
13,"tmean_C","Oct",-0.112078507529283,FALSE,-0.292545912270318,0.096055985952724,"12pl2_2"
14,"tmean_C","Nov",-0.106443121673968,FALSE,-0.290244243932931,0.0549877524450681,"12pl2_2"
15,"tmean_C","Dec",-0.0753261304319266,FALSE,-0.244151302173509,0.0678833894972172,"12pl2_2"
16,"tmean_C","JAN",-0.0239779457881903,FALSE,-0.263812394247841,0.194887843322306,"12pl2_2"
17,"tmean_C","FEB",-0.047354656221601,FALSE,-0.255655558758141,0.174971862418212,"12pl2_2"
18,"tmean_C","MAR",-0.211558657519063,TRUE,-0.359266389135819,-0.0710370608213057,"12pl2_2"
19,"tmean_C","APR",-0.283236347664018,TRUE,-0.437870912218884,-0.102134497727523,"12pl2_2"
20,"tmean_C","MAY",-0.232119723606818,TRUE,-0.416072958945546,-0.0310085216079659,"12pl2_2"
21,"tmean_C","JUN",-0.172240971460519,FALSE,-0.387915906199748,0.0910884421585027,"12pl2_2"
22,"tmean_C","JUL",-0.231133441591991,TRUE,-0.395743893204891,-0.0197016207850443,"12pl2_2"
23,"tmean_C","AUG",-0.0569593607945177,FALSE,-0.256154874432201,0.176389898165025,"12pl2_2"
24,"tmean_C","SEP",0.131692727712212,FALSE,-0.0773753034950435,0.334868075635804,"12pl2_2"
1,"spei1","Oct",-0.0355620816543413,FALSE,-0.166577844690333,0.150378983559311,"12pl2_3"
2,"spei1","Nov",-0.0097149815828314,FALSE,-0.178673861451256,0.234510719369029,"12pl2_3"
3,"spei1","Dec",0.0850028056565644,FALSE,-0.0947610208158735,0.321469536280011,"12pl2_3"
4,"spei1","JAN",0.155552634600914,FALSE,-0.0510592268183076,0.442351726483608,"12pl2_3"
5,"spei1","FEB",0.127023493083873,FALSE,-0.0227327226587709,0.357063941860926,"12pl2_3"
6,"spei1","MAR",0.0216601447501311,FALSE,-0.182095505530369,0.31968053586012,"12pl2_3"
7,"spei1","APR",0.0440678746691411,FALSE,-0.109151333827322,0.285239464182425,"12pl2_3"
8,"spei1","MAY",0.153794626509278,FALSE,-0.0806166929205701,0.457431803565087,"12pl2_3"
9,"spei1","JUN",0.0618339994924342,FALSE,-0.174012530751161,0.398431230027151,"12pl2_3"
10,"spei1","JUL",-0.0586637491565573,FALSE,-0.302663161675036,0.287580767013784,"12pl2_3"
11,"spei1","AUG",-0.0695757651013777,FALSE,-0.223774496970126,0.133494095068294,"12pl2_3"
12,"spei1","SEP",-0.100848505909509,FALSE,-0.313831364269721,0.0377407132315357,"12pl2_3"
13,"tmean_C","Oct",-0.157475337142287,TRUE,-0.302941409334927,-0.0260979881691467,"12pl2_3"
14,"tmean_C","Nov",0.0519517505939903,FALSE,-0.146684326344549,0.189729998269617,"12pl2_3"
15,"tmean_C","Dec",-0.137019137023643,TRUE,-0.270718974048154,-0.0078684517491594,"12pl2_3"
16,"tmean_C","JAN",-0.173725368015283,TRUE,-0.305572538877272,-0.00320862280780922,"12pl2_3"
17,"tmean_C","FEB",-0.0263888017310081,FALSE,-0.203741044911874,0.13841155135792,"12pl2_3"
18,"tmean_C","MAR",0.0504541515498646,FALSE,-0.162300675740294,0.206601915268969,"12pl2_3"
19,"tmean_C","APR",-0.0195378902715391,FALSE,-0.281440566928008,0.168077919271977,"12pl2_3"
20,"tmean_C","MAY",-0.0954015659217741,FALSE,-0.37232909632992,0.0891693188709927,"12pl2_3"
21,"tmean_C","JUN",-0.0653066906127441,FALSE,-0.387208233185964,0.166573976931621,"12pl2_3"
22,"tmean_C","JUL",0.0691816682696337,FALSE,-0.265485918663267,0.297041082662429,"12pl2_3"
23,"tmean_C","AUG",0.15016219786115,FALSE,-0.129130389708489,0.359796773671761,"12pl2_3"
24,"tmean_C","SEP",-0.0477967942184076,FALSE,-0.213518556844961,0.142314388697279,"12pl2_3"
1,"spei1","Oct",0.208281602749908,TRUE,0.0440758929809323,0.334492950997012,"12pl3_1"
2,"spei1","Nov",0.127770466826431,FALSE,-0.208008446643706,0.34421495526197,"12pl3_1"
3,"spei1","Dec",0.114924443931843,FALSE,-0.0927641902900833,0.258370003374656,"12pl3_1"
4,"spei1","JAN",0.338485184312567,TRUE,0.157326789572481,0.474692999991327,"12pl3_1"
